filename,ic_peak_height,ic_peak_voltage
01552.csv,1.0531236229040384,3.838922254272438
01556.csv,1.0477673441536717,3.8343058882577887
01558.csv,1.0746710056203888,3.837806179148078
01560.csv,1.0807696758809187,3.836859430784889
01562.csv,1.0972459646854655,3.835770970628519
01564.csv,1.1017308043317433,3.835552097530896
01568.csv,1.0921599757224494,3.8347997148419357
01570.csv,1.1219984388425865,3.833683570043113
01572.csv,1.1371356597941944,3.8344326632476724
01574.csv,1.1493535962643213,3.8332566771077645
01576.csv,1.1957157151729174,3.829995352097092
01580.csv,1.0885218067464748,3.830602429854369
01584.csv,1.135470651146085,3.8408221020913973
01586.csv,1.1664988388146924,3.8439319202817397
01588.csv,1.1864819644886473,3.84033673873805
01590.csv,1.2018339170420236,3.8361715276541615
01592.csv,1.2142570034515932,3.8341495238303533
01596.csv,1.2060797329342334,3.8349534949921433
01598.csv,1.2342666192703688,3.8397143440411172
01600.csv,1.2425033307844515,3.8372154491600394
01602.csv,1.2521957943751234,3.833097083992083
01604.csv,1.2724151561886263,3.8310636703352827
01608.csv,1.2755737307142536,3.8277318745132636
01610.csv,1.3005133906779602,3.831650213321503
01612.csv,1.3118617356589235,3.829854259816006
01614.csv,1.3331760318995134,3.8250401137736745
01616.csv,1.3529929512065777,3.8218582027912285
01620.csv,1.3419376920416963,3.8187506394630986
01622.csv,1.3666653899464696,3.8219962944301162
01624.csv,1.380680180977534,3.824424043663386
01626.csv,1.3971634274664957,3.8226193613052297
01628.csv,1.4237595378771066,3.8156065483680175
01632.csv,-0.34506329791940266,3.8516920082588646
01636.csv,-0.30954874829957646,3.927502112303097
01638.csv,-0.3483081588711736,3.9604795865063256
01640.csv,-0.34529883022788765,3.9463545048435567
01642.csv,-0.356610809950692,3.9029992884828326
01645.csv,-0.2753747443775644,3.997234128234769
01647.csv,-0.312691375767848,3.988626713985915
01649.csv,-0.2964946563342413,3.9834277250755346
01651.csv,-0.3110498160363769,3.9842080813755834
01653.csv,-0.29748216860258786,3.9838934133633646
01657.csv,-0.33310334499287325,3.9907859433425408
01659.csv,-0.27358825976819123,4.009054445280291
01661.csv,-0.3275513363282637,3.975703729830614
01663.csv,-0.3168107942248988,3.980036118894338
01665.csv,-0.26230289867572876,4.009397212512115
01669.csv,-0.40533746418882277,3.061880979595328
01671.csv,-0.2612192045567973,3.999588877369492
01673.csv,-0.2778741762474863,3.9751237935054253
01675.csv,-0.3069895561383129,4.003673651300649
01677.csv,-0.3550170396341724,3.9716275691692164
01681.csv,-0.27740942824277715,3.980312227036496
01683.csv,-0.3413986753265233,3.959339514537582
01685.csv,-0.27347367059372046,3.97409735207952
01687.csv,-0.26188608265172775,3.9828135900808426
01689.csv,-0.26591525013302764,3.9737996128415043
01693.csv,-0.33071554872050657,3.9269878420775948
01697.csv,-0.3385422959668992,3.9468942425265534
01699.csv,-0.2825243971638621,3.9970378999453846
01701.csv,-0.29575317242151566,3.976984319518798
01703.csv,-0.33542458453940877,3.9646105601586354
01705.csv,-0.27597041366580605,3.9951961256892106
01709.csv,-0.34354175414612187,3.957100776618513
01711.csv,-0.28559131112480596,3.987429249486382
01713.csv,-0.2731802612837837,3.9832607632041626
01715.csv,-0.29464119689031565,3.9559004326345075
01717.csv,-0.26862818701927654,3.9793338730261714
01721.csv,-0.33140603610596636,3.9449279869707334
01723.csv,-0.30171353852765925,3.9721545486345144
01725.csv,-0.26679275129314706,3.964770064923127
01727.csv,-0.2840035625431796,3.950764262864589
01729.csv,-0.021209331041356135,3.844166380246293
01733.csv,-0.022083613687035535,3.8410698971719213
01735.csv,-0.021061031400052825,3.83657748861621
01737.csv,-0.021565034924094964,3.8410072663574955
01739.csv,-0.021142496072910515,3.8360330682917394
01741.csv,-0.021345758076739368,3.8379216977955357
01745.csv,4.37413945609747,3.098414736705724
01749.csv,0.9168355668557187,3.8767383880074777
01751.csv,1.0716136203277258,3.9012345731422418
01753.csv,1.110130563450375,3.9029351082263717
01755.csv,1.1520672784655126,3.89174558426122
01757.csv,1.1540811440112821,3.900118790103412
01761.csv,1.0799832808945478,3.8704132856649682
01763.csv,1.1337549822683075,3.8873158323205783
01765.csv,1.2868351618546372,3.882371391322314
01767.csv,1.2718084465184636,3.8936551100286123
01769.csv,1.3255818899320737,3.8917378145299493
01773.csv,1.1898853187028133,3.85628270326509
01775.csv,1.3216448859723657,3.8859517810221647
01777.csv,1.3234681702587034,3.8830102584465465
01779.csv,1.3441997647775987,3.881101578545043
01781.csv,1.312627514772855,3.870164318364843
01785.csv,1.1671280222872162,3.8581602696128727
01787.csv,1.3565275853367411,3.8678518270588835
01789.csv,1.3805914714083707,3.864130418103095
01791.csv,1.4778800077611771,3.869130372764405
01793.csv,1.9390256983543892,3.8578818556594445
01797.csv,2.198191336309785,3.843957259294592
01799.csv,1.6544784002336919,3.8667481655258946
01801.csv,1.7674108836372708,3.8646620532028884
01803.csv,5.480524568357508,3.8546974286237417
01805.csv,4.245202384450323,3.3845523019078687
01809.csv,326.0492020590911,3.5590232061526534
01811.csv,134.23430450297423,3.5772155145455384
01813.csv,61.489345550597946,3.568504917371592
01815.csv,52.50337759621793,3.5637903862369678
01817.csv,20.77487520894547,3.615998696998552
01821.csv,19.444892269572417,3.619441698311168
01823.csv,20.424323553288666,3.6256411307888285
01825.csv,20.240577292057775,3.6124336240736588
01827.csv,19.894783250856054,3.59456486673952
01829.csv,21.109368591020406,3.5033101109783145
01833.csv,19.862695441566032,3.595039892191923
01835.csv,20.812665688043353,3.61321595032038
01837.csv,20.574676758418697,3.6141165812456872
01839.csv,20.26144610090682,3.609634374593256
01841.csv,20.38976984797697,3.611210850554191
01845.csv,19.750505370036784,3.62363215898349
01847.csv,22.89521595981255,3.636727347062724
01849.csv,20.601748471291536,3.620617338172312
01851.csv,19.380685980362372,3.6203570347083676
01853.csv,19.958044205118167,3.6252129923658076
01857.csv,119.11175395532226,3.546948607072172
01861.csv,27.521454616121527,3.6233511130460276
01863.csv,22.014054450795882,3.634031551288972
01865.csv,20.400753513550615,3.6184722363920474
01867.csv,20.606688055037644,3.617187636108699
01869.csv,20.316315658480168,3.608789308825217
01873.csv,19.888528345998473,3.6077130859627142
01875.csv,19.851466034595518,3.62098376075604
01877.csv,20.615272448819223,3.623080277840139
01879.csv,20.09035509645058,3.623657357001939
01881.csv,19.350011699355075,3.6273178397677723
01885.csv,20.542398863602756,3.6233314388147257
01887.csv,19.745181304469998,3.61829399003061
01889.csv,18.730882419978837,3.6332676440406377
01891.csv,18.58689819492057,3.627965774884725
01893.csv,18.868597726996626,3.631200952908516
01897.csv,19.36377197792559,3.609945479934412
01899.csv,18.868193092260185,3.6032996915994
01901.csv,18.284679684572755,3.63475094857435
01903.csv,18.797913845369138,3.6307158473672763
01905.csv,18.163868730310483,3.6331596344332375
01909.csv,20.23811058463523,3.6016391482628287
01913.csv,22.653204988589266,3.634086342516265
01915.csv,19.17543408875032,3.597588805201858
01917.csv,1339.92356158412,3.5323575380858783
01921.csv,62.33406217595146,3.5759072614379956
01923.csv,20.988327152438185,3.623216404828285
01925.csv,19.627835506329113,3.609160822331579
01927.csv,19.401663912036415,3.6173218827009617
01929.csv,19.555048035092444,3.630859871116465
01933.csv,19.596585926152738,3.583763124827856
01935.csv,19.022698314641126,3.606577320152753
01937.csv,18.508453723133837,3.6188384204317874
01939.csv,17.943117496106424,3.6188449568867633
01941.csv,18.311570071541375,3.609119274354245
01945.csv,18.278066876252236,3.6109878146751515
01947.csv,18.665382500914,3.613760130187159
01949.csv,17.81213188048073,3.6190438085184375
01951.csv,16.80704925556283,3.6232844039973346
01953.csv,16.405416239751563,3.6436850048256755
01957.csv,17.468985322899506,3.6106758622003348
01959.csv,17.86561225084842,3.608564310159137
01961.csv,17.68710060587622,3.6109774394985195
01963.csv,16.259780626991027,3.639000724685637
01965.csv,16.49353605879673,3.6202273317720857
01969.csv,23.337789765799208,3.4817477789325775
01973.csv,23.048870212605703,3.5107862720933865
01975.csv,18.44758319874361,3.59335943898341
01977.csv,17.777003848743373,3.6139845164134203
01979.csv,17.054603496777478,3.6135327026706063
01981.csv,16.17319665247972,3.6172636532047897
01985.csv,16.91384918355751,3.60599615643065
01987.csv,16.96715979058664,3.6009019895311916
01989.csv,16.849868530707504,3.6187997042879525
01991.csv,15.575274882638714,3.633401866006393
01993.csv,15.811941348843089,3.632582704172531
01997.csv,16.346489662374488,3.6335614095074202
01999.csv,15.087528478446002,3.621302972708138
02001.csv,14.913160985656601,3.620962069146435
02003.csv,15.93076242320592,3.6339328572768492
02005.csv,15.753152038943828,3.6349073188281373
02009.csv,14.646575602143542,3.6207466785700824
02011.csv,14.8571902437249,3.6211441567749567
02013.csv,15.688763244534854,3.6342124081176657
02015.csv,14.870460573164321,3.6211571100917492
02017.csv,14.066098702518895,3.6403073511401893
02021.csv,13.74236247408089,3.6235528444665155
02023.csv,14.791923620901887,3.6214018476135923
02025.csv,14.733630914723692,3.6210348059667794
02027.csv,14.870891914687626,3.629571164747542
02029.csv,15.0732471280771,3.6214754951776564
02033.csv,14.471120656803654,3.6172729028985913
02035.csv,13.660611723066381,3.6221609342048637
02037.csv,14.44367833898341,3.637976519618859
02039.csv,14.276701903244136,3.6186418524048314
02041.csv,14.40918350966958,3.626003255466479
02045.csv,14.32931677873748,3.622489953773634
02047.csv,14.152126952235324,3.6214586156958912
02049.csv,14.278467264181886,3.63565038426617
02051.csv,13.690430153980527,3.6209965898202667
02053.csv,13.955884564353441,3.627409600315088
02057.csv,14.587270404260869,3.619223226764104
02059.csv,13.454176691687342,3.6240323048359233
02061.csv,13.321069649498108,3.623027368730145
02063.csv,13.906251994968416,3.619975782740912
02065.csv,13.961187103785885,3.6344410235906017
02069.csv,14.331511634598376,3.6078429094434536
02071.csv,14.268040966910844,3.6078736394503457
02073.csv,14.252917232330976,3.620023585809948
02075.csv,12.753390896589966,3.6397405572959425
02077.csv,13.110568446780396,3.638887459366643
02081.csv,13.119819991534575,3.619866339777292
02083.csv,1277.2571676062307,3.7205300327502693
02087.csv,14.361658079323107,3.6237596092572293
02089.csv,13.571596250773231,3.626948893793399
02091.csv,13.603245823173111,3.6180669698942953
02093.csv,13.301831045865873,3.6370871447904722
02095.csv,13.686697469582622,3.6168457888801946
02099.csv,13.391407637855453,3.6253184913488385
02101.csv,12.85034697026097,3.637860094699863
02103.csv,13.173482172340167,3.636888450481064
02105.csv,12.613075144774484,3.6401116580494497
02107.csv,12.532062390191005,3.638606062798738
02111.csv,12.250257910437233,3.639691407246528
02113.csv,12.72824186429827,3.6274186963516595
02115.csv,13.002556970420514,3.627856436197111
02117.csv,12.203477653557881,3.6408671748758534
02119.csv,12.701540971481332,3.638751034381919
02123.csv,12.675425942728925,3.6213616109773925
02125.csv,14.059123558147546,3.6025019578288235
02127.csv,12.799118742510606,3.6093594413103025
02129.csv,12.890141871993592,3.6229592912389887
02131.csv,12.184670324112687,3.638300495635919
02135.csv,12.390653243915356,3.6037595250269483
02139.csv,13.530333364271018,3.598326229288179
02141.csv,13.080496980730564,3.5957150103206033
02143.csv,12.571605099446357,3.5939902600693854
02145.csv,12.521142883298085,3.6178051590396105
02147.csv,12.377361514071671,3.6204173793967733
02151.csv,12.813309567268762,3.6257162223648054
02153.csv,13.06339029583868,3.6045246181646977
02155.csv,12.418774948641545,3.6386515460245974
02157.csv,12.232727133442264,3.620613621776252
02159.csv,12.559578143160387,3.6176764065451694
02163.csv,12.273812473144591,3.624912257445013
02165.csv,13.029002042881059,3.6252387562844044
02167.csv,13.049334857949804,3.6161154388833454
02169.csv,12.20556536019934,3.621853798585344
02171.csv,11.7283054857113,3.6355443155609644
02175.csv,11.568225985627281,3.635604848209214
02177.csv,11.810762768689335,3.616711462669799
02179.csv,12.294690900292093,3.615082887672134
02181.csv,11.356362572394385,3.639624644719203
02183.csv,11.287594382200666,3.6198594742388908
02187.csv,13.337600972709946,3.550175046243076
02191.csv,14.465854193366994,3.4254553632125315
02193.csv,13.694201600005293,3.5991163259749968
02195.csv,12.865715775340485,3.6087039560841325
02197.csv,13.966376810402535,3.6017324996340934
02199.csv,13.142959688374175,3.6137047350448164
02203.csv,13.639678010711046,3.592957831572894
02205.csv,13.808217267215708,3.625514059843508
02207.csv,12.53565088652951,3.637738541700282
02209.csv,12.316029854377144,3.6169561554430762
02211.csv,12.600904299702982,3.628933454759437
02215.csv,12.207253913779686,3.63628613737456
02217.csv,12.383373415724796,3.6305741144744204
02219.csv,12.357074187606356,3.630636276869171
02221.csv,12.06599364435744,3.6395352546063746
02223.csv,12.073413239553998,3.614064317732626
02227.csv,12.992068787224706,3.6266192821138326
02229.csv,12.118658288365452,3.6288601621369674
02231.csv,12.537307379052878,3.6310704156649334
02233.csv,12.317791974984948,3.6086978270785943
02235.csv,11.930047199121972,3.6126416224746425
02239.csv,11.893154421324052,3.602849865396307
02243.csv,12.916710000332468,3.6247555467529264
02245.csv,12.27003932886458,3.6278559582279533
02247.csv,12.559317120756434,3.624758328870088
02249.csv,11.612402752618163,3.631109384661409
02251.csv,12.993300793406306,3.629951659500228
02255.csv,11.727077894940908,3.6134204269365178
02257.csv,10.972124552689795,3.612290249181905
02259.csv,11.71464950909395,3.631041497700866
02261.csv,12.34964416160294,3.626406956483879
02263.csv,11.395766026391016,3.634981182746669
02267.csv,11.007343313194246,3.6353699086063918
02269.csv,11.328074693172363,3.6348140442125776
02271.csv,10.919214679071166,3.613504895304505
02273.csv,11.284866636086296,3.643273786161314
02275.csv,11.597334655310924,3.632827212280465
02279.csv,11.398871209457619,3.6125570608162674
02281.csv,11.516512259631703,3.614424006334865
02283.csv,11.349126371093153,3.6308607697527706
02285.csv,11.373843434223788,3.636016209414401
02287.csv,11.317495923022246,3.6090431795065427
02291.csv,-0.31497059304390185,3.7831713795316206
02295.csv,34.44274402437114,3.6988476133476573
02297.csv,33.25326233850417,3.702966609314861
02299.csv,29.714840466353284,3.7087903950634518
02301.csv,28.83567153363633,3.710596226560615
02303.csv,30.614167800528875,3.7118999139188444
02307.csv,14.835510431910878,3.4838543556718475
02311.csv,26.666156099616334,3.707091931913753
02313.csv,26.942603549572777,3.711929398256573
02315.csv,30.848898920243776,3.7103005286831037
02317.csv,26.295169031852698,3.712794306927953
02319.csv,27.887499034311805,3.711875233095949
02323.csv,2.2055970245785095,3.9564496082782803
02327.csv,2.183729747649562,3.988733493108062
02329.csv,2.3672874080270043,3.990828946338624
02331.csv,2.3837017985746654,3.990707064506717
02333.csv,2.4100202136874267,3.9900372896778533
02335.csv,2.4316605035062357,3.990623517808601
02339.csv,2.205675224573782,3.9815068360772425
02343.csv,2.3079030687191042,3.9851078863183105
02345.csv,2.5069067096080904,3.987999013359823
02347.csv,2.5880046433937935,3.9884481370748706
02349.csv,2.6002707053008622,3.9878278863535117
02351.csv,2.6040312691205463,3.9862249356089565
02355.csv,2.5420150333152596,3.9861794839348033
02357.csv,2.7166511055971947,3.9871385308538394
02359.csv,2.6876841409303487,3.985707790204116
02361.csv,2.735472013258509,3.985786844829526
02363.csv,2.7418097832953188,3.98460147418043
02367.csv,2.6955834968857233,3.983304489439014
02369.csv,2.889261576899953,3.9841201721117283
02371.csv,2.878837390648712,3.9862856526934536
02373.csv,2.966015046279469,3.9850333149736463
02375.csv,2.893630845179146,3.985753037173536
02379.csv,2.848849268204602,3.9837379985701467
02381.csv,3.035809141642526,3.9845407318540116
02383.csv,2.999095979301344,3.984389987618325
02385.csv,3.105051559642648,3.984054281919691
02387.csv,3.085094896216948,3.9829953925729393
02391.csv,3.172303712124799,3.771012139195552
02395.csv,3.2874906308799505,3.7754302362753265
02397.csv,3.367136445979075,3.776843402192517
02399.csv,3.470745092481715,3.775077700913349
02401.csv,3.5060799783609786,3.775276343362778
02403.csv,3.5649945265584004,3.774776041844194
02407.csv,5.167846995980662,3.3061601463933807
02411.csv,4.428936989932454,3.282628034721953
02413.csv,1.6845947370247807,3.4533415098681575
02417.csv,13.225282605566322,3.850852263106958
02419.csv,54.58457174401357,3.7189230056393976
02421.csv,34.40074997625586,3.701747977948018
02423.csv,33.45606371797511,3.694214569864229
02425.csv,30.14794847498833,3.689689287961139
02429.csv,21.339235108741377,3.6956279384371857
02431.csv,47.28478049765937,3.4414297077334592
02433.csv,41.61456687126274,3.493223135762141
02435.csv,40.786857674551705,3.5228524239534185
02437.csv,41.61619186709952,3.541537077659326
02441.csv,44.4802591075677,3.542117938634335
02443.csv,48.62610382011078,3.5838527282946266
02445.csv,76.71851148808709,3.603728293296707
02447.csv,69.58331522119171,3.609617990235571
02449.csv,69.76989105080503,3.618003263215125
02453.csv,91.48138091555619,3.621293547967194
02455.csv,199.31141335452824,3.6397452449819516
02457.csv,90.00207865624277,3.633285179136136
02459.csv,61.38269103932719,3.6493490078407165
02461.csv,59.639066251764866,3.6491744029807864
02465.csv,202.15344876429089,3.577174541735116
02469.csv,100.28088402718849,3.594380302136845
02471.csv,245.76292885927478,3.6368485075539283
02473.csv,143.81463981330594,3.6345585419851254
02475.csv,92.74212167144225,3.6313402833716615
02477.csv,121.13428999823898,3.6344053869162365
02481.csv,114.51511055116252,3.632002827247395
02483.csv,107.80224570881806,3.6354440386462947
02485.csv,90.12926398177741,3.631179571398798
02487.csv,57.802171226853595,3.6472131825850926
02489.csv,66.01573858821432,3.6268203178221543
02493.csv,61.749359588958235,3.624564163587632
02495.csv,58.13445405347801,3.62827589151816
02497.csv,67.35128509228294,3.6227131007345656
02499.csv,56.768080488204276,3.6194203678924906
02501.csv,50.03988038173185,3.6180981304459365
02505.csv,64.34090769172106,3.627754197102946
02507.csv,94.19840094948847,3.637134601169855
02509.csv,73.3386240632726,3.635450357965831
02511.csv,52.59584891224827,3.62001956588479
02513.csv,43.00787015644449,3.6155408341589466
02517.csv,68.47019268420141,3.614171126800528
02521.csv,133.67522757909788,3.637012830505948
02523.csv,70.49280982658988,3.6322177907583737
02525.csv,257.33072054113467,3.5742068900661654
02529.csv,521.704490922053,3.6373646044855272
02531.csv,138.6955554440042,3.6316519166906245
02533.csv,66.8609558660394,3.642964660954154
02535.csv,83.443369037471,3.62544336730946
02537.csv,131.36229866519002,3.633457257828291
02541.csv,83.78517402187852,3.625789527135442
02543.csv,60.968583822196905,3.6158081204806365
02545.csv,43.79077365649152,3.6061289275303623
02547.csv,43.34893074858968,3.5995005449720816
02549.csv,42.25035434342784,3.6060843201027644
02553.csv,50.393052969492686,3.6060655068418352
02555.csv,45.03012188588539,3.6085950654418113
02557.csv,32.465265806529366,3.5839565511576277
02559.csv,25.280237021638438,3.6418956936229874
02561.csv,22.512430747665213,3.6424508120390517
02565.csv,30.859587229361505,3.577121573048157
02567.csv,36.893009615472174,3.5915218820758574
02569.csv,28.67548884516639,3.6431401807166948
02571.csv,24.412058515466267,3.5490267094025945
02573.csv,18.832027566496357,3.6405330763221384
02577.csv,57.75857767278593,3.595823706377655
02581.csv,125.21607490559234,3.6130658155177127
02583.csv,39.8186638004941,3.5900336731437337
02585.csv,31.27347204487118,3.5577265985825814
02587.csv,21.48057803216618,3.6296040533959912
02589.csv,18.409455012264313,3.626859889996169
02593.csv,26.25277260453665,3.538362758448441
02595.csv,30.43853704445534,3.5555716519065483
02597.csv,17.72455502065092,3.623959630455074
02599.csv,15.42724535822444,3.623409255948631
02601.csv,14.207768834901767,3.6028904264687807
02605.csv,13.465554811766157,3.55412869963114
02607.csv,13.54676263767429,3.5674845930873955
02609.csv,14.544827728445282,3.414728223424299
02611.csv,13.153157950949549,3.3447557733179965
02613.csv,13.542591052042132,3.5892171405439433
02617.csv,13.311015954831637,3.561267496471131
02619.csv,12.601335592520893,3.5832482490207784
02621.csv,12.565086404424749,3.570656502922077
02623.csv,12.383059138364139,3.554983874844851
02625.csv,12.412518473298137,3.586399089913849
02629.csv,12.28548632872894,3.5890577868787563
02631.csv,12.673425165426401,3.3758518085691005
02633.csv,11.73118440586985,3.5654671112191094
02635.csv,12.790479511051814,3.3177116051124624
02637.csv,13.69159990712261,3.3389312515266214
02641.csv,12.827477551570723,3.3737864720337924
02643.csv,12.115034489976303,3.5839021713773427
02645.csv,12.05346919861499,3.5762252417267977
02647.csv,12.109538716401723,3.5681569088776683
02649.csv,12.28159094759524,3.5839267471292966
02653.csv,13.417792807125242,3.378754969086221
02655.csv,10.830208012419433,3.585284174143056
02657.csv,11.309692337818158,3.5732032917592838
02659.csv,11.050082193100637,3.591464953640477
02661.csv,11.222972957753395,3.5669096716920317
02665.csv,11.256212079998045,3.5819375692715476
02667.csv,12.176125936805525,3.341071721871839
02669.csv,10.908935994418092,3.578439181544758
02671.csv,11.180650806248236,3.5773673286936374
02673.csv,10.776582014202186,3.5720237663993246
02677.csv,10.943727333472248,3.566417667775651
02679.csv,12.37406010546534,3.300472422907054
02681.csv,11.367780112366418,3.572580107459504
02683.csv,10.16111343343532,3.5905840170901575
02685.csv,10.401717020363906,3.572950250514393
02689.csv,10.231204101906107,3.567071613590021
02691.csv,102.55512770068793,3.6875098984526202
02695.csv,11.393258312095849,3.5951771258955874
02697.csv,10.846957641496548,3.579828174741669
02699.csv,11.093520726083588,3.5714249284278567
02701.csv,10.15854958299378,3.590950091463232
02703.csv,10.6244514483456,3.571671023558898
02707.csv,9.991319430393132,3.5915510401185573
02709.csv,9.773147210843737,3.57465947238937
02711.csv,9.993456822929465,3.572198373184688
02713.csv,10.319876727878045,3.5826153837634807
02715.csv,9.980884848981942,3.5799033128706785
02719.csv,9.22558895265865,3.575932754326442
02721.csv,9.694987702040308,3.573943365519294
02723.csv,9.240976039238745,3.5904568851493495
02725.csv,9.379659385088875,3.5908335798395097
02727.csv,8.947677590329997,3.5724895764998177
02731.csv,8.97776132451021,3.5697510345840904
02733.csv,9.10617657766759,3.537332448723976
02735.csv,9.205101157623064,3.551423111272481
02737.csv,8.273535999196678,3.575684497585304
02739.csv,7.904045377439043,3.567736206052154
02743.csv,7.807838797686967,3.5884794107098275
02747.csv,10.570390147898985,3.5940470400104836
02749.csv,9.866713807597819,3.5661080645934105
02751.csv,10.625220293057604,3.5908947979984287
02753.csv,4.843515629966177,3.707345470348975
02755.csv,0.7593684811045996,4.007473139119942
02759.csv,1.6203050765091993,3.0607660561380587
02761.csv,2.3494551265134533,4.076034487180315
02763.csv,2.3317681441228153,4.0684405876979355
02765.csv,0.9958408864948295,4.064385788712291
02767.csv,1.3813387022265562,3.902408855623582
02771.csv,1.4395124205900127,3.896771099454404
02773.csv,1.5547757379740474,3.9595994335164537
02775.csv,6.811305566304789,3.4853991903188755
02777.csv,8.062305586824953,3.5323051549648845
02779.csv,8.853834416169937,3.5427573944270545
02783.csv,8.840088604966631,3.6036906699735853
02785.csv,9.111950972596611,3.614423779888967
02787.csv,9.360525439654703,3.598840056363971
02789.csv,9.272988031035764,3.593661928602126
02791.csv,8.879016147240822,3.558993901523737
02795.csv,6.796348949360996,3.476444342600996
02799.csv,13.254665215645153,3.6040433460962715
02801.csv,11.795692908108085,3.542772952487424
02803.csv,11.690024508754718,3.5662232532139173
02805.csv,11.411139223401227,3.558222458912149
02807.csv,11.218799707994956,3.5713549420583206
02811.csv,11.94502192848534,3.573815617472837
02813.csv,11.346577713895293,3.5644375388327356
02815.csv,11.097464929663383,3.571484681537642
02817.csv,11.558466974317735,3.5913155953169076
02819.csv,11.023840562531575,3.5979942029651855
02823.csv,11.005042068074479,3.594906263328167
02825.csv,11.495292024949817,3.5814738492096336
02827.csv,11.194275845175255,3.580467266181544
02829.csv,11.318875439055738,3.5963988971664085
02831.csv,10.398497085462877,3.6078749580553184
02835.csv,9.875792660829353,3.6004663373624113
02837.csv,10.373665744385493,3.576401831370668
02839.csv,10.884691904179375,3.5791207301067116
02841.csv,11.078384601154378,3.6012585538302995
02843.csv,10.934894171003988,3.6025722502954185
02847.csv,10.378976532078664,3.5882324319534864
02851.csv,10.031418497487453,3.606017825315561
02853.csv,10.881628792166723,3.600343533309843
02855.csv,10.008896503870188,3.607924601879759
02857.csv,10.295196379109434,3.6029683266571118
02859.csv,10.27142201111605,3.598642191936373
02863.csv,9.691246979996036,3.601782186994907
02865.csv,10.114021864042156,3.6059794994863683
02867.csv,10.134014103395181,3.621359218731179
02869.csv,10.002520907924549,3.607359972756715
02871.csv,10.094452360382881,3.604635771193524
02875.csv,9.994402606959344,3.6234207759226598
02877.csv,10.629285984762973,3.6250474017594625
02879.csv,9.736751612254412,3.611614514704989
02881.csv,9.964490880583895,3.608150231735847
02883.csv,10.347049851355349,3.597521378289745
02887.csv,9.990373735188783,3.5791510804840345
02889.csv,10.29330808925407,3.5983699339618656
02891.csv,10.168224096409268,3.5886748835229954
02893.csv,9.91867075309571,3.6096880074227307
02895.csv,10.549237333110986,3.599042111331114
02900.csv,1.329536259896096,3.631440454883486
02902.csv,8.852614638020103,3.3348693412076527
02904.csv,17.43264517176054,3.33512363203839
02906.csv,22.160278218118382,3.348103642535317
02908.csv,28.261520733102216,3.371796704446994
02912.csv,3.6290392473474467,3.2961604644399403
02914.csv,10.697576038441325,3.3549840528420476
02916.csv,29.555354286759034,3.37692669110198
02918.csv,26.30892931672907,3.3956819729285788
02920.csv,20.97192952218772,3.411830458417068
02924.csv,16.204880331366756,3.3796272396170304
02926.csv,23.713612341964645,3.408135623875241
02928.csv,19.055322416626574,3.4236644171871022
02930.csv,24.438153358497978,3.412552723913026
02932.csv,26.058515153663407,3.407487608170554
02936.csv,4.173371499017495,3.306482350062262
02938.csv,15.5025615913117,3.3804313083957833
02940.csv,17.697934333657376,3.420201608510162
02942.csv,24.41780174582984,3.403106124971474
02944.csv,16.92631920338909,3.356358096132915
02948.csv,23.27888039095932,3.4047090401415465
02950.csv,19.515284422961315,3.4573468534065235
02952.csv,17.385206427904745,3.3939857222124035
02954.csv,17.706619216895174,3.3893028775119536
02956.csv,22.84236484226397,3.448285345677286
02960.csv,18.034388241816156,3.3789613440708934
02962.csv,20.917405062374268,3.451390839591159
02964.csv,22.792218391832513,3.444114359295702
02966.csv,20.064097792036343,3.46217329711165
02968.csv,19.889495919022014,3.424416922206245
02972.csv,19.226218694241695,3.4637651317744123
02974.csv,19.988648827278464,3.463349688809333
02976.csv,19.907218100791592,3.4701933329337917
02978.csv,12.825539834363381,3.421023304916523
02980.csv,17.103332564550122,3.4407040578856725
02984.csv,18.52223180062199,3.461603600824924
02986.csv,22.52813781167972,3.48499224000395
02988.csv,17.434802331098698,3.4326291615703735
02990.csv,16.4144467356797,3.439730683405804
02992.csv,20.865751720623333,3.495681639730022
02996.csv,0.10760195513884671,4.092115460144591
02999.csv,0.166228174634049,4.085341800949639
03001.csv,0.01627416814566123,4.038083450862558
03003.csv,0.01588045137805036,4.039002419915475
03005.csv,0.015695357346249213,4.040352792211274
03007.csv,0.0151795643224782,4.043696603168951
03011.csv,0.015985891344988772,4.0435215234371
03013.csv,0.01570169575353557,4.046637624328808
03015.csv,0.014755055928073666,4.044107323973752
03017.csv,0.013086723671963165,4.018274579540689
03019.csv,0.01540201429079443,4.047857399299632
03023.csv,0.013303618019394791,4.0179312195202055
03025.csv,0.01503235616068816,4.049797173194712
03027.csv,0.013053482124968615,4.018773305774566
03029.csv,0.013549837519580681,4.020922777341617
03031.csv,0.012856587865551716,4.0182429575295195
03035.csv,0.013453658645636883,4.020180462355831
03037.csv,0.012239135784458403,4.017050114464061
03039.csv,0.012977216608359012,4.019565225979094
03041.csv,0.013074237394366443,4.021668031546759
03043.csv,0.01298906071534098,4.02053512422952
03047.csv,0.012856082777813823,4.011648209056139
03051.csv,0.012249206607058255,4.015058573375282
03053.csv,0.013231399469634395,4.019980446918373
03055.csv,0.012882753249615386,4.019750300873574
03057.csv,0.012058470698336649,4.01589961773678
03059.csv,0.013041903486868331,4.01997040644507
03063.csv,0.012847721283614428,4.019948587153939
